-24088.4163883095	-3626.53225062735	-11813.4871504674
-30157.8989087275	-5412.19095700683	-12235.6798120378
-9790.23193898227	-1776.80232510856	-17260.367399764
-15685.5093565763	-2105.62044782224	-15982.7936822
-21442.2526282569	-3116.81521984758	-15053.4495626392
-26869.702910547	-4375.69328854177	-15510.9416861933
-10734.4077282129	-1547.74844253796	-15538.1308393683
-17083.7549122614	-2140.35143657446	-14272.4587860083
-23150.255189063	-3325.38352832158	-13358.8439271324
-28975.3075013001	-4997.94165410635	-13800.0682721177
-11418.9578351958	-1771.85651485641	-11332.5901013283
-17708.9561431598	-2932.37905997919	-10361.4245761303
-24047.7205938499	-4784.14492889052	-9777.0543732174
-30305.592674173	-7006.89655331326	-11279.2547841946
-8935.40531221946	-1937.74215509771	-17789.0054988491
-14161.8940669189	-2240.01683118687	-16478.4433791511
-19735.4644680163	-3161.47207131218	-15549.194087832
-25092.7589779953	-4210.66494268547	-15933.1863557981
-10812.3924706515	-1544.26534534695	-16046.4193326179
-17111.3450688409	-2127.32730566354	-14688.3493771392
-23343.4290297788	-3264.63335459053	-13743.3599407814
-29153.55108059	-4768.95655014867	-14132.3320173286
-9679.12054491742	-1589.11233443052	-11827.3832763961
-15958.2034124583	-2579.08053270865	-10381.6481912364
-21580.2612427938	-4221.75414323498	-9880.25154385205
-27073.6397909352	-5729.88980467569	-11036.7646886807
-8619.49173060478	-1728.89365713322	-17617.5970994844
-13660.0904657972	-1975.56230530337	-15823.0780448263
-19318.2096253703	-2909.30750800183	-14808.1965265791
-24209.279828942	-3915.31837964272	-14675.1967133112
-8784.61481779926	-1629.77530056131	-12183.6024108779
-14319.5804874046	-2345.17080908796	-10754.7419214383
-20114.6687736226	-3995.69347143553	-10166.5082856881
-24969.0158791698	-5343.87655647745	-11550.1593628266
-9941.79583740913	-1428.41619432077	-14124.8377669325
-16531.6412088407	-2222.2177164326	-12690.0274350103
-22167.3663916909	-3598.27033091064	-11986.3608698037
-27545.5866938249	-5122.18236257175	-12483.5581682261
-8870.57522470323	-1897.13569359665	-18314.0564815011
-14517.2455051026	-2097.26544428743	-16635.0287892153
-20272.7334947263	-2838.10223047722	-15757.418167919
-24588.5809604328	-3990.68817374267	-16048.4074872861
-8308.05732756278	-1630.43248212679	-14168.7443412518
-13381.9147787046	-2118.83315014924	-12542.1157952829
-18919.4929581842	-3367.7502238677	-11819.7414218292
-23681.4820160733	-4664.09786243129	-12675.3389355086
-9268.43504472131	-1438.12234614578	-15847.7874810612
-15599.4140703096	-1892.36262953526	-14045.0278609452
-20991.5733159461	-2897.03353520301	-12997.2989034154
-26524.4361346098	-4111.63645418362	-12894.3703808686
-11216.8687867817	-1403.0482163037	-13771.9854354445
-17806.5405662774	-2330.04733084064	-11967.7379690547
-24273.593409597	-3961.49971412498	-11351.4132650542
-30111.3460329912	-5903.17017331631	-11993.147011388
-9318.89207033647	-1764.82280361032	-17864.7823735409
-15624.3189378583	-2021.58729173409	-16353.2578646459
-20845.9916437002	-2962.22825954044	-15381.2931831986
-26327.2034681683	-4089.17600589893	-15746.5580331679
-7961.86172798943	-1678.41863049961	-15629.8055122592
-12655.776603727	-2131.65286489441	-14459.0635546682
-17801.1035060925	-3025.87314302666	-13180.0302286961
-22722.4196788979	-4309.7249673567	-13865.8589192912
-8662.93061510138	-1677.36890346087	-11635.0697471325
-14323.557791266	-2649.54163910755	-10456.3501743568
-19751.3208256579	-4304.6548706464	-10064.7730847232
-24511.0104542937	-5887.17594251739	-11530.0966228376
-10275.3778406826	-1694.19047837612	-17441.105839368
-16296.5470995111	-2028.82212113472	-15920.8845625805
-22410.7362733243	-2944.05442955612	-15148.3196199686
-28050.1191413303	-4448.22273190841	-15479.4603355706
-9411.88174061112	-1522.34670143177	-12818.5518298716
-15714.488633325	-2338.58630891388	-11608.2026349461
-21108.777426355	-3836.50097799548	-10864.4069712587
-26544.4331142318	-5413.99407967577	-11499.1263719704
-8020.2319699982	-1515.01663244816	-14784.2381376236
-13250.4868810851	-2086.7508275673	-13017.7470555573
-18420.3276122804	-3095.79516899774	-12212.4604614791
-23119.4939287995	-4446.13858829451	-13031.9518483137
-10575.4934992683	-1916.0828937382	-17700.647020979
-16824.8068999032	-2102.37355310225	-16279.7732744798
-22786.6436788648	-2932.55643086816	-15549.4852685119
-28343.1920500969	-4543.14668071234	-15846.1404175536
-10631.5582910917	-1380.03587292889	-15318.5996910521
-16963.9511554303	-1983.51820823541	-13509.3053067892
-23087.0596322283	-3116.56587035866	-12631.6020548134
-28491.8947838648	-4962.48763920915	-12936.9479292941
-8009.1406757242	-1480.53047532306	-13618.6605142998
-13293.0045622514	-2116.77739065316	-11937.8197333518
-18413.9086710481	-3401.03433827611	-11243.2492785872
-23026.411710649	-4626.09458076962	-12069.8143169296
-7343.3988086628	-1982.84848506544	-17724.2141817164
-11665.0409133911	-2168.95869094966	-16342.7898219348
-16667.6480060684	-2935.59347136375	-15256.8728268016
-20789.6083814033	-3911.5197296925	-15924.3172108316
-9656.57332727662	-1788.8886160598	-19293.540161165
-15745.3382816788	-2049.94655409005	-17521.4417373398
-21523.3359768112	-2791.08788779385	-16549.8435720451
-26934.4902053799	-4137.82235430629	-16586.9029893497
-8145.5149279108	-1430.98999815262	-12636.5391374386
-13402.6011849399	-2184.64113807763	-10902.3615671181
-18843.7234331601	-3659.2487597587	-10267.0235521789
-23231.4953877081	-4962.20351942872	-11561.2886684704
-8417.48464416705	-1513.12535748459	-14957.6238056165
-14244.8394419073	-1996.34112151129	-13408.3054753422
-19193.4227287884	-3084.39909074969	-12514.9058804667
-24429.4077401768	-4492.82726752635	-13153.6451924687
-9192.97933761704	-1869.33188830405	-19186.4532370649
-15117.4407314308	-2061.35356937075	-17582.8534635776
-20159.4442466284	-2950.22549925774	-16754.3550698238
-25584.6764215551	-4256.86407220271	-17263.2686381268
-7197.68600500312	-1554.64314943238	-11995.8544186356
-11466.2907894884	-2225.26284010166	-10819.1337345197
-16205.353186566	-3648.16416171109	-10199.9655677474
-20652.6507989375	-5092.51723475255	-11243.801026627
-7628.46159143354	-1739.73793810889	-16520.5556432988
-12343.3364696329	-2120.74655217957	-15180.0670955599
-17139.7522023478	-2842.36792782551	-14186.6829391345
-21896.203616333	-3892.94159639799	-14921.8664196468
-8082.21258873151	-1639.11057285284	-16045.5363358304
-13709.0786998835	-1940.66841464211	-14871.3938773535
-18406.9571700078	-2848.55511769889	-13540.139875503
-23634.7744594492	-4095.30758614587	-14409.0542585823
-7040.31440722036	-1461.35142853472	-13665.1869398484
-11366.8213217769	-2001.01959312563	-12277.2111627185
-15992.7598086439	-3077.78471471817	-11491.7066261221
-20672.3205046498	-4380.74030204931	-12346.6208342688
-9708.34770883915	-1495.06501447573	-11783.0144775819
-15435.5805748326	-2583.93650254056	-10594.3117198047
-20531.24957145	-4112.16993988378	-10001.0413197913
-26200.5945412544	-6195.78199136369	-11326.1922037518
-6862.95171447103	-1664.93114649944	-15540.483447085
-11068.6653568762	-2012.04752354343	-14462.4778794358
-15490.4510083321	-2875.61189796626	-13623.0719631562
-20073.4470041825	-3973.86010649486	-13861.1156977334
-8710.23171127753	-1419.64477991242	-13364.5774712727
-14557.8088603751	-2001.73043313619	-12363.6662301878
-19313.6196754428	-3133.4808607218	-11222.5364526136
-24523.8226430078	-4813.5668879029	-11708.1900427266
-9825.3360786541	-1917.89182867666	-18896.8315215489
-15697.3187503043	-2088.62315960938	-17297.9773802201
-20777.8161414775	-2989.52593511663	-16277.4261078175
-26288.8080921089	-4382.83785642305	-16835.5715359638
-7151.20587907235	-1505.21007587904	-11454.1750691524
-11981.9812109447	-2205.61179848812	-10292.4952305571
-16598.9081457257	-3727.25272211123	-9764.13119532176
-21332.6288052126	-5243.47264783471	-11196.6125655185
-6814.73876640262	-2310.89811170369	-19444.6774235705
-11061.240937818	-2241.01227483934	-18050.5357729562
-15874.8170097565	-3089.00619435564	-17190.7923816952
-20498.490828459	-3942.37817293766	-17499.7486805318
-7816.49264389019	-1360.56152198292	-12183.4301248876
-13197.9877215154	-2143.42013644622	-10638.2016559287
-18108.7832003917	-3612.15391115761	-10147.148909176
-22986.2580913558	-5101.10536230912	-11420.1701958681
-7553.29232199548	-1414.61912192247	-14333.7444272105
-12384.8011851194	-1845.93955954675	-12787.0458645591
-17541.8846297331	-2933.71646847337	-11696.6972776105
-21884.939709475	-4192.25186867573	-12398.4876457941
-7138.85932860421	-1758.23356334444	-18744.9536901108
-11994.6421636411	-1795.09136665753	-16728.0391746331
-16952.5702273077	-2457.82645245316	-15536.2982651852
-21047.7658320808	-3134.28391306411	-15257.4826498121
-9729.25164606691	-1314.11276275001	-12785.0349110708
-15494.9579734175	-2190.7065563902	-11185.0844143483
-21147.7561081395	-3763.49856265352	-10450.9191961827
-26230.8375667161	-5508.71112080212	-11752.1205562776
-7999.35218227451	-1613.35753138288	-16962.0841717073
-13652.4786174137	-1912.27279777376	-15231.794733277
-18394.7608501498	-2836.7571323169	-14391.3492103766
-23226.4941698505	-3721.00283644234	-14646.7021415017
-7108.17625228394	-1494.46097045263	-15221.3325425544
-12050.7029171437	-1928.16092553878	-13661.7297274028
-16910.5786603673	-2819.05135117468	-12727.0650218501
-21015.4516604775	-3924.07537306864	-13381.2573018897
-8436.14776262244	-1242.07211101477	-13513.3340034503
-14165.6368972947	-2000.94207764016	-11684.3369670936
-19309.9437786141	-3277.23680380525	-11058.7217373308
-23881.4818040196	-4669.16846577793	-12036.4980574851
-6634.01694057528	-1368.2572169177	-10882.2945352274
-11048.0455216463	-2199.84307154976	-9559.09839007548
-15820.1609446939	-3645.16599753456	-9600.0714974599
-20158.0722968849	-5096.14139478461	-10903.6077714314
